2.235925	2.164965	1.8555624	-0.08397889	1.2869327	-2.021697	2.265671	-1.5873501	2.4579866	0.8088035	-0.370169	-2.7912807	-0.24711943	-0.25406104	-0.60541415	0.057346545
1.676722	0.97941285	0.45868492	-1.8367656	0.78801006	-1.5268642	1.4269964	-2.549193	1.681893	2.4995372	1.9314216	0.015049029	1.9098091	0.17617221	-0.80580956	-1.3821455
-0.49277717	-1.6694403	0.56045735	-0.33850947	-1.7492338	-1.6079323	2.1278362	-2.6785254	0.36972845	0.20564994	-1.7607199	-1.0869106	3.2891574	-2.66828	0.9849016	-0.24443083
2.8935714	1.8145727	1.6433117	0.5701949	0.49658212	-1.6068623	2.7809036	-0.7539035	1.6675495	0.06321189	0.72757965	-3.5544183	0.23561823	0.90971565	-1.2460833	-0.038326304
3.495577	-0.71700364	-0.16956726	-1.0570642	1.2954335	-1.3470842	2.0910785	-2.1438754	-0.32277024	-1.4069221	-0.6092081	0.4729781	1.323535	1.5521699	0.048287123	-2.1984265
-1.7800329	-2.6221793	-0.08115355	-0.81791776	-2.077144	-2.4361062	2.4787426	-3.0402853	0.61870414	-1.2087213	0.8321851	0.069040954	-0.6258253	-0.116048835	2.4839046	-1.3486578
2.0880432	-1.0042977	0.7892417	-1.5302427	-0.81418717	-1.6304078	1.0904211	-2.6475403	0.40802354	-0.008273121	-1.5079587	0.3614179	3.3641286	2.0443661	0.81193364	-1.1685685
-1.4918377	0.91514945	-1.3495469	-0.05711176	-1.1295633	-2.725722	1.8103172	-2.098219	2.855959	0.18253201	-0.4369087	-2.4434295	0.009871964	1.0048137	1.2051011	0.4337582
-0.53491926	-2.1167936	1.8235784	1.8264444	1.1843044	-2.7967765	2.3907788	-1.52825	-0.14395182	0.25475955	1.3925563	-1.0413373	0.76584744	-2.1367078	2.2281973	0.28332695
0.53932434	-1.1006378	-0.5681035	-2.050772	1.9014771	-1.5958525	3.4584908	-2.7560816	-0.03948254	-0.1333426	-0.77728254	2.239885	-1.1122831	2.3011365	2.1480515	-1.3069335
0.91442126	3.8776212	0.62331337	-0.72452754	1.7670977	-0.4043181	2.532797	-1.9749614	-0.99227506	1.2310942	1.1719407	-1.5654451	0.8458459	1.880692	0.35017234	-3.3965096
0.809731	-0.54138255	0.528261	-2.3264067	-1.3409753	-1.1616303	1.6533602	0.26193258	0.29127848	0.37795252	2.7247822	-2.2101736	-0.49054724	0.91766375	3.9991248	0.72950184
-1.0042037	-0.9787818	0.579687	-2.0583372	0.386419	-1.713388	1.9353218	-2.4379241	-0.69531226	1.2538991	-2.274723	-0.41724148	1.1134577	1.42206	1.0509266	-1.1950414
-0.6665588	-0.44709614	1.4042779	0.7927468	1.1334027	-0.24404332	4.226476	-1.5359211	-1.691407	-0.26305482	-1.3274661	1.1376346	1.036272	-0.5222321	2.854661	-0.54029536
-1.8389138	1.3141444	-1.0423571	0.6848658	-0.2108223	-1.8608819	3.9719172	-0.43359855	1.5390567	-0.7239939	-0.48946795	-2.0253077	0.29640743	0.5098972	2.7726185	1.3234239
0.4842169	-0.47228128	1.5669765	0.038999304	-2.3503675	-1.8009715	2.311297	-2.2855809	0.050389178	-1.1119022	-3.4958305	0.10878224	1.6861539	-0.20205647	-0.9893834	0.98471826
-0.93878025	-0.468725	1.3162767	1.5843191	-2.9138873	-1.4816954	4.472071	-0.3415145	1.523718	0.28861722	-1.5962391	1.2440231	0.80670035	1.0088745	2.4529984	0.3830919
-1.265575	0.569235	-0.0035095864	-0.6114428	0.9936369	-3.040895	0.7957611	-0.19225118	1.1056851	2.2376013	-2.1787014	-0.96778286	1.3452615	0.69942415	3.1626544	0.16833639
-0.14818537	0.86789	-0.10472681	-1.8574852	0.46273074	-4.4218636	1.3524405	0.7082649	0.99152267	-0.69541353	-2.034014	-0.9142057	-0.8823537	-0.68570495	3.3473315	-1.0445839
-1.0085479	1.8144152	0.26471037	1.8001823	-1.3949591	-4.1512165	1.3489066	-0.1129086	1.2001172	0.97687405	0.62061936	1.1642553	0.88024133	3.616276	0.9498247	1.0994673
2.2209446	0.66213995	0.33157927	-1.9922853	-1.5329318	-3.059575	2.0294225	-1.1391023	0.46621883	-3.6857133	0.27561897	-1.2850505	1.7398955	-0.70002943	-0.5391771	-0.7194979
1.5105338	0.21586867	0.5296752	-0.12756814	-3.4178581	-1.6025524	2.0477166	-0.41609117	-0.1714611	1.0785972	1.6289077	-3.1231468	2.1078823	-1.0959939	-0.70283484	-1.2618105
-0.2360774	-2.0145967	0.39892012	-1.1718589	-1.7481267	-1.5280074	1.9491619	-2.1967607	0.41650426	0.2946176	-1.3941208	-1.7353758	3.271291	-2.2117107	1.173297	-0.8352399
0.5983243	-2.221156	1.0185914	-1.7795511	-1.7565949	-2.2354743	1.9290195	-1.7992656	-0.44155824	0.16950473	-2.1500971	-1.760646	1.2597352	-1.5216558	-0.5995923	-0.7712627
-1.799661	1.4505203	-0.7549964	-0.30295074	-0.5865286	-2.574521	2.037328	-2.8208697	2.4740224	-0.12391504	-0.8042181	-2.4388824	-0.188371	-0.13682617	0.59281194	0.5458592
1.9655694	1.3028706	1.4983791	0.05386655	-2.2065096	-1.8699765	2.6407151	0.7914107	-0.5494898	1.2820381	-1.635503	-0.6768274	0.9591035	-0.8925768	-1.6981927	-1.619642
0.9852223	0.88815	-1.6846972	0.14223617	1.9453745	0.045786798	2.7591426	-1.6395128	-0.8749866	0.89408106	1.2158864	-2.5209281	0.80713797	0.1650337	0.36030817	0.5366492
1.1789479	-0.96945703	-0.4110905	0.23494242	-1.7505411	0.33831477	3.6994498	-2.0239873	-1.3656052	1.3157247	-0.623196	-1.4226097	0.5175904	1.3424181	-1.4701619	-1.5831994
-1.0546018	1.0700947	-0.64715636	1.4697429	0.10134248	-1.7308959	4.048622	-0.07453868	1.9642936	-0.486145	-0.94590825	-1.4628831	0.004195756	0.70879567	2.8250175	1.3144042
0.21853569	0.8883812	-0.88024986	0.06593443	-1.6364087	-3.0666895	2.8683808	-1.6341422	-1.1804364	-2.6454504	-2.914879	-0.0881903	0.52421486	-0.94544613	-1.5884256	-2.1250799
-0.56262934	-1.1930372	-0.34219575	-0.8847391	1.4669061	-0.24688174	2.5060847	-4.3741407	0.6202325	0.56585383	1.6056958	-1.7437184	-0.15805861	-0.710444	1.9562278	0.049137924
0.6419989	3.6679757	1.3098919	-0.5464804	1.781614	-0.20910813	2.693584	-2.5980988	-0.9346288	1.3163832	0.64638186	-1.2334974	1.3543463	1.3574449	0.32859886	-3.3148394
-0.12173547	0.51170623	1.002254	0.61129135	-0.28285456	-1.1633469	2.1656096	-0.82143974	-0.50654554	2.3908079	-0.15673193	-2.0107968	-2.172601	1.6623667	-0.42433733	-0.44174787
3.9767733	-1.9699589	-1.9136713	2.3618681	-0.11625951	-0.34550282	1.4807525	-1.2382747	-0.9255035	0.65775394	-0.6445449	1.9652385	-1.5433248	1.0801501	1.8824819	-1.197355
-1.0735174	-3.0214348	0.26180506	-0.5434418	-2.3843956	-3.0440319	1.9134191	-2.7042885	0.7939456	-0.9740924	0.037263416	-0.21376109	-0.6459607	-0.07195247	1.0408403	-0.95271546
-0.07459997	2.4834878	1.0207903	-1.0561891	1.1442031	0.7771403	3.5392177	-2.9709558	-0.9835927	0.65637875	2.3706493	0.27804	-0.07859068	-1.2565122	1.3216057	-0.5104224
0.7738996	-0.54969984	0.07041728	0.09345382	0.95200825	-0.77635133	3.9139485	-2.2491581	0.61569613	-0.19910407	-0.5301365	2.3477368	-1.8641983	2.0261495	1.8481619	-0.5528018
-0.025822774	-0.76992565	-1.2546617	-1.2967707	-0.8285283	-1.2826048	2.7141986	-0.8948225	-2.7954345	0.24739975	0.05904014	0.22592548	3.1576147	0.27105644	-0.061646733	-1.8464949
-0.2753692	-0.616976	-0.048521806	-0.8709852	0.11878063	-2.815644	0.9172013	-0.2759641	1.3727852	2.7946281	-2.498808	0.62427914	-0.50044113	0.78659374	3.174988	-1.6936045
-0.39663443	-0.021893125	1.2998475	-0.11398001	-0.6127693	-0.50547874	2.1912816	-3.0534518	-0.099739425	1.0512358	-2.1304789	-0.3701406	-0.73271644	2.481567	1.0421317	-2.6373081
1.191453	-1.7372484	-1.8511367	-1.2395838	0.12134863	0.8511343	2.6776836	-2.8532975	-2.04474	1.645476	-0.31479594	-1.2813181	-1.5731893	1.0201169	0.8235011	-1.9202613
0.40844068	-1.7370709	-1.2454644	2.5702503	0.19908632	-0.59510607	2.4050581	-1.4754604	-1.7927492	0.42581242	1.6625068	-0.48324165	-3.1676557	2.5818639	2.6374555	-0.5396486
2.49071	-0.8722657	0.10426359	1.6411936	-1.3822025	-0.8829789	2.0394602	-0.72676486	-1.8050406	-0.007290585	-1.9236372	3.6219418	1.4354055	0.21144696	1.2735372	-0.90147656
-0.8229519	-1.1185123	1.7506479	0.2901027	0.78134745	-0.8370332	3.2774155	-0.38618025	-1.7709038	0.6944113	-2.094707	-0.33955178	1.5640906	0.056376785	2.7675729	-0.3289792
-1.1272365	-1.8466687	-0.22097805	1.2482002	-0.8585949	-2.7549098	2.4110413	-0.05829279	-2.9262323	-0.9619503	1.0759585	-1.9376034	-1.8358196	0.58944017	1.264215	0.25410652
-1.7090518	-1.5193896	1.1266272	-1.3760009	-3.6691957	-0.78346306	1.5667756	-1.2821102	-0.8380595	2.6485868	1.1574302	-0.9517968	0.37621403	0.9398365	2.33548	-0.93704736
-0.9044555	0.06279135	1.1421506	1.1966752	-2.353473	-1.6341316	4.1049013	-0.68570936	1.4322742	0.1194126	-1.4362285	1.923866	0.7201143	0.87933886	2.307337	0.47396776
-1.9470236	1.4581861	-0.14582512	-0.17403373	0.7069158	-3.0601568	1.2527308	-0.7942574	1.4098765	1.0895761	-1.3586394	-0.5828954	1.7530102	-0.025752166	3.032418	0.662808
0.55573946	2.9913259	-0.5770899	-0.07330828	-0.41610914	-1.0635678	1.840195	-1.0326692	-0.29741794	0.5170279	-1.6836274	-1.2815487	2.9544852	0.17353241	0.53899884	-2.4253082
0.46064112	1.4681164	0.95590425	1.2627201	-1.8882679	-0.53760374	2.1808987	1.3902303	0.98314595	2.8315187	0.7651799	-1.5738407	-1.6288197	-0.73092294	3.5547256	-1.1462443
1.2833022	2.021574	0.27991784	1.125065	-0.05584749	-0.416036	1.4609593	0.20677115	-0.3487964	3.344207	-2.7095492	-0.92575437	-2.5007567	1.4884233	2.5133364	-0.74340636
0.6170759	-0.43038142	-1.3373827	1.8574026	-1.635966	-1.5844427	1.1983389	-1.1314794	0.05131985	1.1536201	-1.969037	1.6439966	2.3621278	1.2565343	0.47572258	0.65969783
0.93197256	-0.14433958	0.011946401	1.9325013	-0.73153746	-0.6641178	3.1438186	-1.6143975	-1.6867607	-0.86269444	0.25334236	-0.06501222	-0.6945411	0.07846309	-1.6755801	-2.0408702
-0.66940343	1.7972869	-0.13770738	0.7119108	-1.8663968	-3.4693558	1.2267215	0.06713653	2.136745	1.6925027	1.3393534	0.9858382	0.8301108	3.5981576	1.7278533	0.7922469
-1.8256013	0.09018783	0.9272753	-0.70518917	-0.90774953	-2.1559694	2.9740882	-1.2631006	-1.6527189	2.0163274	0.9292285	-4.008683	-1.204735	1.1043301	-0.5142885	-0.5451991
0.61267126	0.16398183	-1.3211837	1.7562186	0.9922176	-3.201426	2.6004767	0.08714476	0.12492416	-1.2726085	1.5062714	-0.3470253	1.0409164	0.15953705	0.038462695	0.8141785
0.12405702	-1.5283774	-0.95876724	-1.3590153	1.0834489	-0.8910549	2.6544416	-3.0943377	1.1708192	0.14726831	0.64857984	-1.2698839	0.25970972	0.16249949	1.4019017	-0.40610027
-1.067066	0.3216724	0.5192159	2.3435092	-2.424433	-2.9248807	1.3510406	0.049816515	0.4181418	-0.7326423	1.0961038	-1.2284582	0.64147407	0.8359829	1.0090382	-1.2189733
0.56793255	-1.5964813	0.049267992	1.7636387	0.8933301	-3.889309	1.774545	-3.1886945	1.9626607	-1.0927188	-1.0209963	-2.7528586	-0.6580426	-1.9887037	-0.22310448	-0.48564368
-0.9830293	-1.2696837	2.207757	1.6844417	1.1494538	-3.4346125	2.063567	-1.9230385	0.2858455	0.4267118	0.73585784	-0.23978208	1.370976	-2.2033162	1.5472411	0.69793594
-0.04459255	0.8627495	-2.248402	1.9607111	1.936062	-4.134868	0.9894836	0.4463499	0.45896286	0.44118917	0.072310984	-2.0706902	-0.010745505	2.4796627	0.9750872	-0.9652636
-0.6220976	-0.37411368	1.4772658	0.8417301	1.4393352	-0.6065627	4.511543	-1.6172905	-1.9168907	-0.79924554	-0.83570415	1.6131426	0.7922045	-1.2137969	3.0160136	-0.173018
1.2570597	0.78187156	0.66433454	-1.4331144	0.35439742	-2.280838	1.155058	-1.6763331	1.3865128	1.8395661	1.8438475	-0.8111132	2.3269947	0.6494732	-1.2141649	-1.3831192
0.8996984	2.0081422	1.0526264	2.1239326	-0.14734386	-2.9369662	1.1974783	2.339265	-1.3196551	2.1604083	-0.2571572	-0.1900249	0.5718403	-0.5745072	1.5930058	-2.2135987
1.2190262	-0.05829125	-0.80525714	1.7317035	-1.7708975	-3.0107715	1.8496729	-0.034555115	2.8818939	0.9203408	2.9727705	-1.0661936	1.9008613	0.5233991	1.15581	0.19310126
2.134076	-0.84653956	-0.5207294	0.49874377	2.2948427	-1.2249455	2.112448	0.7657774	-2.7043083	1.4089117	1.6236725	-0.8213949	-1.603644	0.8606562	1.2612597	-1.4413553
1.0820332	-3.2228594	-0.55150354	-0.2910441	-0.70933384	-2.7904263	0.7233838	-0.30492646	-0.32776585	0.3942316	-0.6972501	-2.2623892	1.2308536	-1.5565958	2.4692163	-1.7567147
-0.35013238	-1.458802	0.7579666	-0.8172566	0.31225392	-1.8786274	4.2780285	0.93669266	-0.69904315	1.9958266	0.7440884	-1.7709128	1.4733651	1.5947148	1.1993574	0.793689
2.0518987	1.085619	-0.52355164	2.039539	-0.84672827	-3.156236	1.1917329	1.4856325	0.31728402	-0.11129844	1.1685988	0.24571867	2.450368	-0.2669288	1.1729913	-2.2549133
1.5445906	-0.99545956	-0.079458244	2.82521	0.116172366	-0.2252387	2.7421591	0.41396642	-4.1259675	2.877238	0.58241576	-0.07983709	0.75866014	1.1020316	0.6727392	-1.6950052
0.4219841	1.1880656	-1.4021538	2.8683734	-0.86216575	-3.0430894	1.3294363	0.21510261	-0.14988875	-1.6544203	0.9131333	0.045035902	2.7924557	1.6653246	1.6905662	-1.947909
1.2112516	-2.9487329	-0.39592743	1.4422358	-1.8230172	-2.1133544	0.38565245	-1.107522	1.8424788	2.0919633	-0.73752314	-0.8407512	1.3349987	-1.2692306	1.4729878	0.69879097
-0.73605984	-0.48671192	0.32787088	-1.4165132	-0.091864415	-2.565697	1.3264477	-0.42970827	1.0129082	3.2546432	-2.1095	0.69429797	-0.542843	1.2130282	2.9900513	-1.7854481
-1.091679	-3.0006897	-0.49865064	-0.87959397	-1.9892529	-2.1784904	2.1947503	-2.7978766	1.0633128	-0.82583064	1.1907433	0.7004821	-0.9043624	0.7025145	2.8946846	-0.9201939
1.2317123	-1.601714	0.19735105	0.19842285	-0.97688824	-0.5788528	3.6624067	0.8442623	0.51787883	0.5951914	-0.542109	0.1857304	0.3922745	1.1885276	2.0175657	-1.9413022
1.3025769	0.03573084	-0.20803967	1.6518478	-0.92990583	-2.7991579	1.8828962	-0.32400268	2.8519077	1.5969722	3.2431967	-1.075257	1.9762414	-0.062235206	1.5521975	0.65173316
1.8844397	-1.7886508	-1.0040822	-1.1341099	-0.020115688	-2.2632935	1.5815272	-2.0558126	0.8377719	0.32699093	-0.3450587	0.0121555105	0.7297772	0.6950451	-1.1726818	-1.9493709
0.37358534	0.20275168	-1.3433553	0.5812923	1.4030299	-2.481664	1.8966223	-0.5163531	-1.3277756	0.46897203	-0.22571795	0.5112856	-0.4128127	-2.0082788	0.034864083	-2.9540536
-0.4388596	-2.0757275	0.6796651	-1.6425322	-1.3780632	-1.4220042	1.0428768	-1.5669601	-0.35755306	2.5381854	-0.030689714	0.065085925	-1.3412707	0.008630794	1.5473187	-2.5600638
-0.3925171	-0.0512167	-2.4671972	2.545081	-2.6358225	-1.6663948	2.1704988	-0.70022124	0.08290417	1.7411443	2.0257568	-1.321952	1.1639215	-0.5300357	0.17506875	-0.4494609
3.458643	-0.32220906	-2.969712	1.3037472	-1.0682927	-1.3964376	2.3129327	-0.13291125	0.040469687	1.7115066	1.8693482	0.7697659	2.8036153	-0.70814675	-0.0003379098	-2.48717
0.24955608	-1.7608896	1.8946972	1.5755202	1.2875489	-2.0454986	3.6935143	-0.54000753	0.56727934	0.82071847	1.161651	-1.3094538	-0.34918663	-1.7360168	3.199994	0.3359563
1.6109803	-0.6789319	-0.9974753	0.82136434	2.85314	-0.5498422	3.2244844	-0.8134116	-3.124764	-0.041864492	-0.6595685	-0.14196633	0.44960502	0.5341925	1.0501057	2.339366
-0.52781856	-1.9600965	-0.21274067	3.039787	-0.76760083	-0.97205	2.5542388	-1.9854937	-1.3360307	0.16843875	1.1696157	0.8678368	-2.7288496	1.5905069	2.211671	0.6763539
-1.3672619	-1.7190261	0.41272926	1.5907292	-1.2197629	-0.8885676	1.8403363	-1.9464785	0.05492884	0.1250335	1.2079072	-0.62160605	0.26354113	3.8867717	3.2592418	-1.0986159
-0.37636706	0.44567522	0.7200401	0.59301484	0.24559872	-3.8153205	1.1329703	0.40180168	0.41259542	1.1512065	-0.14094625	0.054833744	0.26082027	-1.1363254	-0.38584352	-1.5373087
0.60598063	1.8447025	1.5526568	1.2273088	-1.9579364	-0.5569906	2.3359077	1.156743	1.071137	3.2084715	0.8093571	-1.2457148	-2.423539	-0.55979204	2.9327395	-1.2731925
1.974562	-0.80954427	-0.24621658	1.0435145	2.7472947	-1.5300304	2.1865935	0.53638476	-2.3971043	0.9004069	2.049415	-0.69458807	-1.3852822	0.6949787	1.2266192	-1.0638891
2.1744404	0.101000994	-1.3751965	-2.0403178	-0.12170559	-2.1950173	0.85387284	0.11063843	-1.9668912	0.31241226	0.3837184	-3.6968498	0.30571347	1.3408124	0.66377753	0.47400388
2.778514	-1.3017837	0.46627292	-2.2782073	1.7255987	-0.49319172	1.617817	-1.7692198	-0.97508365	0.21303695	-0.75255454	-0.07586994	1.6709607	2.1661985	1.8225869	-1.4200774
-0.4741428	-0.57915574	-1.0275822	-1.0894092	-0.38915682	-1.616365	2.7670794	-0.7978616	-3.44852	0.56151265	0.078916825	0.1261296	2.499691	0.14606342	-0.18187182	-1.9525642
3.1370046	-2.1458118	-1.2874838	-0.47618407	-1.7404978	-1.3072118	1.4156544	0.37108743	-1.0096022	0.06934366	-0.18546095	-1.0084934	1.6434835	-2.0413756	2.3588278	-2.807529
0.48372614	2.8025045	-3.896907	0.429505	-0.5678411	-1.896749	0.58324903	-0.41949984	-2.6525688	-1.1953107	0.90451634	-1.5416448	0.08870068	-0.8326341	1.7116066	-2.605653
0.07305678	0.6868641	-0.610969	0.6208556	-0.60778564	-3.2731721	2.6233327	-1.8737397	-1.1135235	-2.568685	-2.71628	0.649485	1.2014767	-1.4475057	-1.2615187	-1.8415983
-0.15588598	0.72696733	-1.4987402	0.22662395	1.504304	-2.293913	1.7782023	-0.59170103	0.35495025	0.34481785	-0.19843069	0.8285969	-0.13568507	-1.1722256	0.8230803	-2.0592537
3.9520912	-0.02534963	-0.43053928	0.27225342	-1.2731875	-1.5304158	2.7942786	-0.2702293	-0.55036175	-0.40188676	-1.7802687	-0.10437822	-1.3377078	1.7053388	-1.0724097	-2.5809207
1.5827464	1.0697225	0.058613725	0.83358353	0.0499895	-1.1163684	2.087957	-0.34116438	-3.3351715	-2.10796	-1.1728195	1.7373791	3.3406212	0.48595035	3.4580073	-2.4963555
3.957771	1.7876314	0.21426578	0.56170285	2.3389475	-1.196379	0.29957405	-0.57990825	-0.19438094	-0.039435606	-1.1853383	-0.3701647	-0.3308513	1.8031539	1.5553775	-0.09484509
2.3401492	2.087043	-0.040290132	-0.4016024	0.52893084	-3.1390448	-0.61489177	-0.44307575	-1.4997139	-0.35307613	-1.1160321	0.3898335	2.2371616	-2.9780548	1.3735317	-1.8735979
3.7750778	0.44849482	-0.33027947	0.19017762	0.27217153	-1.4530228	0.26321527	-0.041069705	-1.1105924	-1.0939279	-0.33296046	-2.0011628	-0.20109083	1.295078	1.1208187	1.1609643
0.8848607	1.1036714	-1.7620741	0.17819753	2.0272992	0.32671502	2.901608	-2.5312898	-0.33317587	1.1718477	1.0701505	-2.308914	0.87609255	-0.5085872	0.39629802	0.011737896
1.3885392	1.4912088	0.64109606	-0.21246529	0.2513739	-0.09089247	3.1694963	-0.94747573	-2.8200054	-0.8563138	-0.8557696	-3.6634507	-0.4234462	-1.7340926	0.114149086	-0.015177757
0.2085705	2.231876	-1.961098	2.3839653	-0.59692454	-1.5904568	1.5552313	-0.99672085	-1.2744362	0.75102466	-0.369101	-1.391279	-3.2388647	-0.9944821	1.0465322	-4.220039
-0.88225627	0.8623223	-0.22522499	-0.92351085	-0.084416874	-3.2328014	2.114781	0.29068586	0.54275244	-1.4510884	-2.0346384	-1.5994774	-0.6688322	-0.3452278	2.643	-0.97266906
-1.0706596	1.3232471	-1.2761439	-0.53300816	0.09082001	-3.3875177	3.158668	0.6750515	-0.59792596	-1.5632852	-1.6759021	-1.4894615	-1.1062964	-0.16259705	2.4343288	0.57196736
1.2927691	-0.13241169	0.3096991	-1.2489566	0.42607376	-1.0661628	2.5583363	-1.1764548	-2.9963515	-0.4836049	-1.9928901	-3.4897435	-0.7657968	-0.88798106	-0.46221527	0.38210484
0.4103282	2.132609	-0.82995224	0.24871743	0.7037141	-2.2800708	1.6543329	-2.3111482	0.5711207	-0.18896797	-3.013479	-0.5675221	1.0352681	0.8148873	0.9598567	-3.0087285
1.1764231	-0.29357505	-0.5147862	1.332047	0.4558307	-2.7324338	2.8557405	1.0823315	1.795054	-0.051401716	-0.55768144	0.25444755	0.45180032	1.7533644	1.0630273	-2.0355587
-0.12516211	0.61232173	-0.35012907	0.2628805	1.4871937	-0.7149681	2.3347614	-1.4396088	-1.2201592	0.12908447	-1.3804547	-1.1621954	0.6733564	2.6999896	1.6711619	1.91693
2.3409188	0.12719433	-0.84321177	0.4268789	-0.2864432	-0.3097751	2.408739	0.029390631	-2.0812342	-0.7953395	-1.464182	1.9357147	2.471511	0.244821	3.5972044	-2.5714247
0.11527514	0.74013937	-1.4893951	1.9181116	1.7444808	-3.859314	1.0985701	0.7503415	0.5272582	0.6909248	0.3770105	-1.8305205	-0.49181482	3.1834576	1.1828471	-1.2658702
0.65557444	1.1465198	-1.3112348	2.9298346	-0.5958032	-2.503752	1.5233421	0.24033967	0.38826743	-0.97970694	1.0218048	0.11414008	2.761569	0.86318964	1.7774059	-2.094079
1.0262924	-0.07646857	-2.5097554	0.92346716	0.3301439	-1.8272414	1.0606468	0.22007284	-3.8333333	0.09173113	0.63827753	-2.4679563	1.4915987	0.1545914	1.1627836	1.6069037
0.78134835	2.8839269	-3.481399	-0.894288	-0.43364632	-1.0167195	-0.15139872	-1.298442	-3.045621	0.023228513	-0.44038764	-1.8851476	-0.9470502	-0.75041485	1.8691697	-2.020652
3.1498919	-1.6544572	-0.02174783	1.1625689	0.983681	-2.3545053	1.5987213	-0.17190813	-1.6808205	-1.0177385	-3.4249794	-0.39340758	-0.21236843	-0.27099225	1.4903092	1.2482309
3.4193978	1.86417	-0.6448662	2.2370956	0.014950003	1.2667477	2.4996402	-0.9247009	-2.4942107	1.3017442	-1.2265896	-1.1361076	0.5585164	1.4413159	-0.6667774	0.087083116
0.81657827	1.7896734	-1.5575035	0.3680153	1.1679068	-4.595306	0.5950059	0.6485951	-2.196917	-0.73794186	-1.0434277	-2.030094	-1.9015837	1.3144013	0.21287608	1.8178611
0.39755857	2.2043328	0.90468657	1.5469717	0.09621621	-1.7852119	2.6174278	1.6727386	-0.92150956	2.1460748	0.28525555	-0.2819046	0.4043591	-1.6457175	1.7183722	-1.3155619
0.86529064	-2.1359625	-1.0713941	-0.9102152	-1.2306871	-2.7157288	0.003354593	-2.2154946	-1.371306	-0.4531084	0.15419513	0.9650869	-1.3606353	0.94211745	0.47585297	-2.359733
1.173596	-2.2084076	-0.0879433	-0.90476507	0.41698754	-3.2632384	0.5136607	-1.4412037	0.32839254	-1.6256666	2.639844	-0.2671613	-0.9893041	-0.14820266	2.0952857	-2.6086555
0.7895946	-1.7763473	-1.0805734	-2.2595472	0.21385002	-1.6591465	0.210958	-2.7275844	-1.4283441	1.0158507	-0.81315935	-0.014725697	-0.22191721	-1.6996037	0.0525787	0.39382195
1.1078368	-1.7248768	-1.942167	-1.2737982	0.07585276	0.80180603	2.6524243	-2.820671	-1.7276912	1.6069463	0.5678266	-0.9095363	-1.4145931	1.3535153	0.94451606	-2.092639
3.225854	-1.5955588	-1.6621826	2.6289244	-0.3935081	-0.20906258	2.0940108	-1.5475235	-0.85556746	0.32124326	-0.47048065	2.4983864	-1.8249564	1.3251328	2.1385534	-1.388078
0.35831425	1.7875313	-1.2588042	0.6182222	0.80588996	-5.132541	0.69176614	0.86369765	-1.9655477	-1.071257	-0.9914991	-2.447773	-1.8089688	1.8532885	0.13575271	0.76910925
-0.23994483	1.4493054	-0.28994206	-0.06885488	-1.8515666	-2.8526783	3.1683202	-1.7888982	-0.9845916	-2.5461988	-2.3557708	0.061196286	-0.019725222	-1.3139789	-1.4117122	-2.6005313
1.5600948	0.35194206	-1.5570797	-0.939563	-0.02159429	-1.8130648	0.8269187	0.17302224	-2.2294867	-0.22457759	0.6568955	-3.4054146	0.79971707	0.51305944	1.0198493	0.9007797
